"id","no_folio","fecha_evento","tipo_de_evento","coordenada_x","coordenada_y"
49779,"C5/200202/04746",2020-02-02,"DERRAPADO",-99.310782,19.353239
49780,"AO/200202/07488",2020-02-02,"DERRAPADO",-99.256551,19.31359
49781,"C5/200203/01707",2020-02-03,"CHOQUE",-99.05127,19.349019
49782,"2184",2020-02-03,"CHOQUE",-99.189069,19.362909
49783,"4987",2020-02-03,"CHOQUE",-99.086559,19.35663
49784,"5162",2020-02-03,"CHOQUE",-99.12107,19.40477
49785,"5372",2020-02-03,"CHOQUE",-99.179179,19.431729
49786,"6289",2020-02-03,"CHOQUE",-99.157579,19.41965
49787,"7570",2020-02-03,"CHOQUE",-99.075765,19.3843
49788,"7668",2020-02-03,"CHOQUE",-99.009489,19.28912
49789,"4419",2020-02-03,"DERRAPADO",-99.12926,19.42322
49790,"6318",2020-02-03,"DERRAPADO",-99.25922,19.373
49791,"GA/200204/03075",2020-02-04,"ATROPELLADO",-99.167269,19.521894
49792,"C5/200204/05803",2020-02-04,"ATROPELLADO",-99.199225,19.225822
49793,"C5/200204/06356",2020-02-04,"ATROPELLADO",-99.111468,19.338356
49794,"GA/200204/06794",2020-02-04,"ATROPELLADO",-99.110284,19.39565
49795,"C5/200204/06861",2020-02-04,"ATROPELLADO",-99.102906,19.265354
49796,"C5/200204/06905",2020-02-04,"ATROPELLADO",-99.257171,19.31316
49797,"C5/200204/02194",2020-02-04,"CAIDA DE CICLISTA",-99.086932,19.358701
49798,"C5/200204/02764",2020-02-04,"CAIDA DE CICLISTA",-99.168177,19.383253
49799,"C5/200204/06428",2020-02-04,"CAIDA DE CICLISTA",-99.170692,19.405877
49800,"C5/200204/00090",2020-02-04,"CHOQUE",-99.05055,19.300738
49801,"C5/200204/00756",2020-02-04,"CHOQUE",-99.178893,19.373758
49802,"C5/200204/00811",2020-02-04,"CHOQUE",-99.23684,19.364359
49803,"C5/200204/00930",2020-02-04,"CHOQUE",-99.234895,19.279739
49804,"C5/200204/01509",2020-02-04,"CHOQUE",-99.137852,19.375454
49805,"BJ/200204/02229",2020-02-04,"CHOQUE",-99.150589,19.384395
49806,"GA/200204/02340",2020-02-04,"CHOQUE",-99.111449,19.446773
49807,"C5/200204/02797",2020-02-04,"CHOQUE",-99.188924,19.39563
49808,"IZ/200204/03297",2020-02-04,"CHOQUE",-99.054975,19.395684
49809,"BJ/200204/04725",2020-02-04,"CHOQUE",-99.151751,19.384497
49810,"C5/200204/05570",2020-02-04,"CHOQUE",-99.223012,19.409944
49811,"C5/200204/05979",2020-02-04,"CHOQUE",-99.136614,19.379561
49812,"GA/200204/06079",2020-02-04,"CHOQUE",-99.113464,19.40841
49813,"C5/200204/06205",2020-02-04,"CHOQUE",-99.163246,19.396679
49814,"C5/200204/06313",2020-02-04,"CHOQUE",-99.061231,19.344958
49815,"C5/200204/08093",2020-02-04,"CHOQUE",-99.19352,19.492962
49816,"IZ/200204/08109",2020-02-04,"CHOQUE",-99.11236,19.369641
49817,"C5/200204/01034",2020-02-04,"DERRAPADO",-99.100801,19.30695
49818,"C5/200204/04739",2020-02-04,"DERRAPADO",-99.142082,19.426586
49819,"C5/200204/07754",2020-02-04,"DERRAPADO",-99.14347,19.41831
49820,"C5/200205/00807",2020-02-05,"ATROPELLADO",-99.096644,19.42889
49821,"C5/200205/01478",2020-02-05,"ATROPELLADO",-99.087673,19.391998
49822,"C5/200205/01309",2020-02-05,"ATROPELLADO",-99.2145,19.328068
49823,"C5/200205/03533",2020-02-05,"ATROPELLADO",-99.064469,19.413659
49824,"C5/200205/06011",2020-02-05,"ATROPELLADO",-99.065279,19.344365
49825,"C5/200205/07433",2020-02-05,"ATROPELLADO",-99.179168,19.426703
49826,"C5/200205/01419",2020-02-05,"CHOQUE",-99.073917,19.392011
49827,"C5/200205/02163",2020-02-05,"CHOQUE",-99.162249,19.410309
49828,"C5/200205/02690",2020-02-05,"CHOQUE",-99.040719,19.3433
49829,"BJ/200205/03160",2020-02-05,"CHOQUE",-99.131919,19.35684
49830,"C5/200205/03455",2020-02-05,"CHOQUE",-99.086259,19.40794
49831,"C5/200205/03768",2020-02-05,"CHOQUE",-99.12528,19.446859
49832,"C5/200205/04013",2020-02-05,"CHOQUE",-99.170196,19.422207
49833,"C5/200205/05384",2020-02-05,"CHOQUE",-99.18317,19.50384
49834,"C5/200205/06106",2020-02-05,"CHOQUE",-99.093581,19.451274
49835,"C5/200205/06468",2020-02-05,"ATROPELLADO",-99.112267,19.343638
49836,"C5/200205/07270",2020-02-05,"CHOQUE",-99.172206,19.442127
49837,"GA/200205/07441",2020-02-05,"CHOQUE",-99.090662,19.507146
49838,"C5/200205/07955",2020-02-05,"CHOQUE",-99.05908,19.353193
49839,"C5/200205/07975",2020-02-05,"CHOQUE",-99.064526,19.30592
49840,"C5/200205/07996",2020-02-05,"CHOQUE",-99.143966,19.342307
49841,"C5/200205/08359",2020-02-05,"CHOQUE",-99.07217,19.317221
49842,"C5/200205/01435",2020-02-05,"DERRAPADO",-99.315714,19.353204
49843,"C5/200205/02020",2020-02-05,"DERRAPADO",-99.14068,19.56218
49844,"C5/200205/04470",2020-02-05,"DERRAPADO",-99.045828,19.390483
49845,"C5/200205/06468",2020-02-05,"DERRAPADO",-99.082303,19.45213
49846,"AO/200205/06741",2020-02-05,"DERRAPADO",-99.240165,19.381649
49847,"AO/200206/01333",2020-02-06,"ATROPELLADO",-99.198277,19.348776
49848,"C5/200206/01451",2020-02-06,"ATROPELLADO",-99.069191,19.303457
49849,"C5/200206/02033",2020-02-06,"ATROPELLADO",-99.144239,19.388343
49850,"C5/200206/04767",2020-02-06,"ATROPELLADO",-99.186429,19.38645
49851,"CH/200205/08292",2020-02-06,"ATROPELLADO",-99.149673,19.406965
49852,"C5/200206/00125",2020-02-06,"CHOQUE",-99.124909,19.282629
49853,"C5/200206/005337",2020-02-06,"CHOQUE",-99.098604,19.459104
49854,"C5/200206/00844",2020-02-06,"CHOQUE",-99.078269,19.38566
49855,"C5/200206/01334",2020-02-06,"CHOQUE",-99.166389,19.321035
49856,"C5/200206/02137",2020-02-06,"CHOQUE",-99.113103,19.33886
49857,"C5200206/",2020-02-06,"CHOQUE",-99.0485,19.3426
49858,"C5/200206/03088",2020-02-06,"CHOQUE",-99.19878,19.37815
49859,"C5/200206/03783",2020-02-06,"CHOQUE",-99.038999,19.34358
49860,"C5/200206/04349",2020-02-06,"CHOQUE",-99.14378,19.40722
49861,"C5/200206/05631",2020-02-06,"CHOQUE",-99.229839,19.416269
49862,"C5/200207/01749",2020-02-07,"ATROPELLADO",-99.00442,19.36472
49863,"C5/200207/02380",2020-02-07,"ATROPELLADO",-99.14712,19.38666
49864,"C5/200207/03343",2020-02-07,"ATROPELLADO",-99.103696,19.247277
49865,"C5/200207/05395",2020-02-07,"ATROPELLADO",-99.155125,19.5305
49866,"C5/200207/07079",2020-02-07,"ATROPELLADO",-99.22394,19.386285
49867,"C5/200207/07482",2020-02-07,"ATROPELLADO",-99.15864,19.36289
49868,"C5/200207/09056",2020-02-07,"ATROPELLADO",-99.21578,19.37222
49869,"CH/200207/05021",2020-02-07,"CAIDA DE CICLISTA",-99.14724,19.435223
49870,"C5/200207/05891",2020-02-07,"CAIDA DE CICLISTA",-99.071905,19.481668
49871,"C5/200207/00454",2020-02-07,"CHOQUE",-99.163081,19.413434
49872,"C5/200207/00978",2020-02-07,"CHOQUE",-99.12514,19.28279
49873,"C5/200207/01203",2020-02-07,"CHOQUE",-99.151239,19.504795
49874,"C5/200207/01483",2020-02-07,"CHOQUE",-99.24467,19.29946
49875,"C5/200207/03662",2020-02-07,"CHOQUE",-99.087796,19.324579
49876,"C5/200207/03933",2020-02-07,"CHOQUE",-99.117884,19.338702
49877,"C5/200207/04582",2020-02-07,"CHOQUE",-99.129438,19.353542
49878,"C5/200207/06234",2020-02-07,"CHOQUE",-99.172429,19.38646
49879,"C5/200207/06823",2020-02-07,"CHOQUE",-99.06831,19.45576
49880,"C5/200207/08965",2020-02-07,"CHOQUE",-99.14041,19.37709
49881,"C5/200207/08411",2020-02-07,"CHOQUE",-99.134719,19.41568
49882,"C5/200207/09746",2020-02-07,"CHOQUE",-99.16354,19.35651
49883,"C5/200207/02874",2020-02-07,"DERRAPADO",-99.17364,19.330464
49884,"C5/200207/09225",2020-02-07,"DERRAPADO",-99.213131,19.371353
49885,"C5/200208/01744",2020-02-08,"ATROPELLADO",-99.194998,19.490159
49886,"C5/200208/02760",2020-02-08,"ATROPELLADO",-99.07169,19.468899
49887,"C5/200208/04437",2020-02-08,"ATROPELLADO",-99.062679,19.395669
49888,"C5/200208/07005",2020-02-08,"ATROPELLADO",-99.06769,19.34089
49889,"C5/200208/00516",2020-02-08,"CHOQUE",-99.18146,19.303569
49890,"CH/200208/01622",2020-02-08,"CHOQUE",-99.127495,19.417469
49891,"C5/200208/02762",2020-02-08,"CHOQUE",-99.075359,19.324359
49892,"C5/200208/03948",2020-02-08,"CHOQUE",-99.240779,19.297909
49893,"AO/200208/05597",2020-02-08,"CHOQUE",-99.188294,19.483136
49894,"C5/200208/05647",2020-02-08,"CHOQUE",-99.116179,19.32397
49895,"C5/200208/05685",2020-02-08,"CHOQUE",-99.182739,19.38608
49896,"C5/200208/07554",2020-02-08,"CHOQUE",-99.08547,19.492219
49897,"C5/200208/09546",2020-02-08,"CHOQUE",-99.03305,19.33478
49898,"C5/200208/10161",2020-02-08,"CHOQUE",-99.064509,19.33389
49899,"CH/200208/10517",2020-02-08,"CHOQUE",-99.17646,19.408619
49900,"C5/200208/01792",2020-02-08,"DERRAPADO",-99.136696,19.469427
49901,"C5/200208/02823",2020-02-08,"DERRAPADO",-99.058529,19.46428
49902,"BJ/200208/05028",2020-02-08,"DERRAPADO",-99.188319,19.37934
49903,"C5/200208/06243",2020-02-08,"DERRAPADO",-99.0234,19.2571
49904,"C5/200208/07095",2020-02-08,"DERRAPADO",-99.16652,19.473849
49905,"C5/200208/10522",2020-02-08,"DERRAPADO",-99.24674,19.32459
49906,"C5/200209/05370",2020-02-09,"ATROPELLADO",-99.08547,19.412039
49907,"C5/200209/03956",2020-02-09,"CAIDA DE CICLISTA",-99.15242,19.38096
49908,"C5/200209/01591",2020-02-09,"CHOQUE",-98.990644,19.161696
49909,"C5/200209/01605",2020-02-09,"CHOQUE",-99.078189,19.417529
49910,"C5/200209/01617",2020-02-09,"CHOQUE",-99.116809,19.421049
49911,"C5/200209/01935",2020-02-09,"CHOQUE",-99.157259,19.28617
49912,"C5/200209/02082",2020-02-09,"CHOQUE",-99.1503,19.403829
49913,"IZ/200209/02154",2020-02-09,"CHOQUE",-99.114391,19.264492
49914,"C5/200209/04078",2020-02-09,"CHOQUE",-99.185439,19.3959
49915,"GA/200209/04829",2020-02-09,"CHOQUE",-99.11886,19.484409
49916,"C5/200209/04907",2020-02-09,"CHOQUE",-99.14388,19.376839
49917,"BJ/200209/06017",2020-02-09,"CHOQUE",-99.156966,19.387542
49918,"C5/200209/06242",2020-02-09,"CHOQUE",-99.136069,19.471075
49919,"C5/200209/06238",2020-02-09,"CHOQUE",-99.11306,19.28202
49920,"C5/200209/08095",2020-02-09,"CHOQUE",-99.166299,19.36851
49921,"AO/200209/08643",2020-02-09,"CHOQUE",-99.194026,19.446881
49922,"GA/200209/09419",2020-02-09,"CHOQUE",-99.123633,19.449495
49923,"C5/2002096/04443",2020-02-09,"DERRAPADO",-99.14896,19.555749
49924,"C5/200209/07042",2020-02-09,"DERRAPADO",-99.18078,19.367839
49925,"C5/200209/09635",2020-02-09,"DERRAPADO",-99.080359,19.303839
49926,"C5/200210/02021",2020-02-10,"ATROPELLADO",-99.20126,19.5012
49927,"C5/200210/06146",2020-02-10,"ATROPELLADO",-99.14646,19.371389
49928,"C5/200210/01557",2020-02-10,"CHOQUE",-99.11215,19.34466
49929,"C5/200210/01579",2020-02-10,"CHOQUE",-99.07323,19.39222
49930,"C5/200210/02048",2020-02-10,"CHOQUE",-99.15948,19.47368
49931,"C5/200210/02481",2020-02-10,"CHOQUE",-99.08516,19.40779
49932,"C5/20010/05305",2020-02-10,"CHOQUE",-99.176467,19.412147
49933,"C5/200210/05847",2020-02-10,"CHOQUE",-99.095341,19.415372
49934,"C5/200210/06404",2020-02-10,"CHOQUE",-99.013011,19.3711
49935,"C5/200210/07493",2020-02-10,"CHOQUE",-99.139595,19.282539
49936,"C5/200210/07846",2020-02-10,"CHOQUE",-99.136174,19.313828
49937,"C5/200210/06873",2020-02-10,"DERRAPADO",-99.251318,19.316592
49938,"C5/200210/07443",2020-02-10,"DERRAPADO",-99.163448,19.403737
49939,"C5/200211/00795",2020-02-11,"ATROPELLADO",-99.286189,19.34254
49940,"C5/200211/00920",2020-02-11,"ATROPELLADO",-99.278028,19.355886
49941,"C5/200211/01408",2020-02-11,"ATROPELLADO",-99.09694,19.35956
49942,"C5/200211/01563",2020-02-11,"ATROPELLADO",-99.12857,19.48896
49943,"C5/200211/02436",2020-02-11,"ATROPELLADO",-99.132919,19.4944
49944,"C5/200211/03165",2020-02-11,"ATROPELLADO",-99.116287,19.284466
49945,"C5/200211/06123",2020-02-11,"ATROPELLADO",-99.27803,19.36163
49946,"C5/200211/01670",2020-02-11,"CAIDA DE CICLISTA",-99.092729,19.38401
49947,"C5/200211/03873",2020-02-11,"CAIDA DE CICLISTA",-99.16879,19.42604
49948,"C5/200211/00893",2020-02-11,"CHOQUE",-98.99788,19.24448
49949,"C5/200211/02018",2020-02-11,"CHOQUE",-99.114239,19.27981
49950,"C5/200211/08159",2020-02-11,"CHOQUE",-99.157039,19.45254
49951,"BJ/200211/05533",2020-02-11,"CHOQUE",-99.109649,19.32822
49952,"C5/200211/08940",2020-02-11,"CHOQUE",-99.115009,19.37963
49953,"C5/200211/05675",2020-02-11,"DERRAPADO",-99.128203,19.26888
49954,"C5/200212/02270",2020-02-12,"ATROPELLADO",-99.10999,19.46042
49955,"C5/200212/01120",2020-02-12,"CAIDA DE PASAJERO",-99.089769,19.415629
49956,"C5/200212/03596",2020-02-12,"CAIDA DE PASAJERO",-99.166529,19.445367
49957,"C5/200212/01032",2020-02-12,"CHOQUE",-99.182779,19.43537
49958,"C5/200212/01561",2020-02-12,"CHOQUE",-99.186419,19.4315
49959,"C5/200212/01877",2020-02-12,"CHOQUE",-99.142942,19.385285
49960,"C5/200212/03731",2020-02-12,"CHOQUE",-99.06265,19.25376
49961,"C5/200212/05160",2020-02-12,"CHOQUE",-99.123123,19.2677
49962,"C5/200212/08940",2020-02-12,"CHOQUE",-99.115009,19.379629
49963,"C5/200212/00517",2020-02-12,"DERRAPADO",-98.99708,19.27194
49964,"C5/200212/01624",2020-02-12,"DERRAPADO",-99.0442,19.392805
49965,"C5/200212/03068",2020-02-12,"DERRAPADO",-99.1132,19.39546
49966,"C5/200213/00961",2020-02-13,"ATROPELLADO",-99.121595,19.428823
49967,"BJ/200213/04306",2020-02-13,"ATROPELLADO",-99.11295,19.302592
49968,"C5/200213/04335",2020-02-13,"ATROPELLADO",-99.150653,19.485333
49969,"CH/200213/05870",2020-02-13,"ATROPELLADO",-99.136215,19.463587
49970,"GA/200213/05990",2020-02-13,"ATROPELLADO",-99.118958,19.484197
49971,"C5/200213/06121",2020-02-13,"ATROPELLADO",-99.073299,19.501952
49972,"C5/200213/00260",2020-02-13,"CAIDA DE CICLISTA",-99.194668,19.490141
49973,"C5/200213/0086",2020-02-13,"CHOQUE",-99.196029,19.34908
49974,"GA/200213/01277",2020-02-13,"CHOQUE",-99.114885,19.44983
49975,"C5/200213/01307",2020-02-13,"CHOQUE",-99.007778,19.360656
49976,"C5/200213/01395",2020-02-13,"CHOQUE",-99.122692,19.392637
49977,"C5/200213/01652",2020-02-13,"CHOQUE",-98.970328,19.306551
49978,"C5/200213/02554",2020-02-13,"CHOQUE",-99.180361,19.41409
49979,"C5/200213/03118",2020-02-13,"CHOQUE",-99.026367,19.386273
49980,"GA/200213/03299",2020-02-13,"CHOQUE",-99.147941,19.479061
49981,"C5/200213/04318",2020-02-13,"CHOQUE",-99.154083,19.338586
49982,"C5/200213/04656",2020-02-13,"CHOQUE",-99.180929,19.410886
49983,"C5/200213/05535",2020-02-13,"CHOQUE",-99.217635,19.289551
49984,"C5/200213/05711",2020-02-13,"CHOQUE",-99.218404,19.377474
49985,"GA/200213/05987",2020-02-13,"CHOQUE",-99.109866,19.469257
49986,"C5/200213/05129",2020-02-13,"CHOQUE",-99.178086,19.409263
49987,"C5/200213/08348",2020-02-13,"CHOQUE",-99.034104,19.343811
49988,"C5/200213/08788",2020-02-13,"CHOQUE",-99.059945,19.41905
49989,"C5/200213/01349",2020-02-13,"DERRAPADO",-99.021788,19.356138
49990,"GA/200214/01111",2020-02-14,"ATROPELLADO",-99.071063,19.418354
49991,"GA/200214/02512",2020-02-14,"ATROPELLADO",-99.069329,19.48919
49992,"C5/200214/02868",2020-02-14,"ATROPELLADO",-99.12695,19.408959
49993,"C5/200214/04010",2020-02-14,"ATROPELLADO",-99.06247,19.37796
49994,"C5/200214/06573",2020-02-14,"ATROPELLADO",-99.090474,19.46577
49995,"C5/200214/07320",2020-02-14,"ATROPELLADO",-99.137059,19.359309
49996,"IZ/200214/06570",2020-02-14,"CHOQUE",-99.155898,19.45841
49997,"IZ/200214/01239",2020-02-14,"CHOQUE",-99.085629,19.35582
49998,"AO/200214/01587",2020-02-14,"CHOQUE",-99.23428,19.36707
49999,"C5/200214/02100",2020-02-14,"CHOQUE",-99.117684,19.501833
50000,"C5/200214/02180",2020-02-14,"CHOQUE",-99.18806,19.478739
50001,"C5/200214/02751",2020-02-14,"CHOQUE",-99.117579,19.46841
50002,"C5/200214/03113",2020-02-14,"CHOQUE",-99.21818,19.439409
50003,"C5/200214/03626",2020-02-14,"CHOQUE",-99.123969,19.398169
50004,"C5/200214/04324",2020-02-14,"CHOQUE",-99.167919,19.42614
50005,"C5/200214/06872",2020-02-14,"CHOQUE",-99.10036,19.47255
50006,"C5/200214/06105",2020-02-14,"CHOQUE",-99.199649,19.38713
50007,"AO/200214/06438",2020-02-14,"CHOQUE",-99.175713,19.471007
50008,"C5/200214/07076",2020-02-14,"CHOQUE",-99.176109,19.33621
50009,"C5/200214/07589",2020-02-14,"CHOQUE",-99.10091,19.3419
50010,"AI/200214/08382",2020-02-14,"CHOQUE",-99.184079,19.40767
50011,"C5/200214/08974",2020-02-14,"CHOQUE",-99.06597,19.467549
50012,"C5/200214/01444",2020-02-14,"DERRAPADO",-99.020032,19.2942
50013,"C5/200214/06571",2020-02-14,"DERRAPADO",-99.24836,19.31336
50014,"C5/200214/09900",2020-02-14,"DERRAPADO",-99.081969,19.388169
50015,"C5/200214/10717",2020-02-14,"VOLCADURA",-99.206709,19.30605
50016,"C5/200215/00658",2020-02-15,"ATROPELLADO",-99.184493,19.477705
50017,"C5/200215/02227",2020-02-15,"ATROPELLADO",-99.210107,19.331447
50018,"C5/200215/06336",2020-02-15,"ATROPELLADO",-99.261669,19.310859
50019,"IZ/200215/03921",2020-02-15,"CAIDA DE CICLISTA",-99.122605,19.23051
50020,"C5/200215/04064",2020-02-15,"CAIDA DE CICLISTA",-99.14478,19.3354
50021,"C5/200215/01673",2020-02-15,"CHOQUE",-99.095656,19.379281
50022,"C5/200215/02660",2020-02-15,"CHOQUE",-99.048253,19.396244
50023,"GA/200215/02754",2020-02-15,"CHOQUE",-99.12507,19.40135
50024,"C5/200215/04652",2020-02-15,"CHOQUE",-99.121723,19.357629
50025,"C5/200215/05927",2020-02-15,"CHOQUE",-99.03254,19.293049
50026,"C5/200215/07987",2020-02-15,"CHOQUE",-99.072339,19.25627
50027,"C5/200215/08316",2020-02-15,"CHOQUE",-99.085374,19.474375
50028,"C5/200215/01625",2020-02-15,"DERRAPADO",-99.166251,19.424413
50029,"C5/200215/04612",2020-02-15,"DERRAPADO",-99.086969,19.44575
50030,"C5/200215/00529",2020-02-15,"VOLCADURA",-99.202509,19.345428
50031,"CH/200216/00934",2020-02-16,"ATROPELLADO",-99.140988,19.434097
50032,"C5/200216/02834",2020-02-16,"ATROPELLADO",-99.04916,19.35674
50033,"C5/200216/03125",2020-02-16,"ATROPELLADO",-99.043419,19.318059
50034,"C5/200216/03939",2020-02-16,"ATROPELLADO",-99.231379,19.271469
50035,"C5/200216/03975",2020-02-16,"ATROPELLADO",-99.096095,19.419426
50036,"C5/200216/04229",2020-02-16,"ATROPELLADO",-99.034999,19.253279
50037,"C5/200216/04603",2020-02-16,"ATROPELLADO",-99.30705,19.35401
50038,"AO/200216/05309",2020-02-16,"ATROPELLADO",-99.19995,19.45258
50039,"C5/200216/05357",2020-02-16,"ATROPELLADO",-99.210506,19.397287
50040,"CH/200216/03735",2020-02-16,"CHOQUE",-99.126094,19.456572
50041,"C5/200216/4383",2020-02-16,"CHOQUE",-99.18452,19.477729
50042,"C5/200216/04547",2020-02-16,"CHOQUE",-99.122389,19.38616
50043,"C5/200216/04834",2020-02-16,"CHOQUE",-99.143849,19.4605
50044,"IZ/200216/06139",2020-02-16,"CHOQUE",-99.035798,19.384669
50045,"C5/200216/06407",2020-02-16,"CHOQUE",-99.191599,19.44662
50046,"C5/200216/03010",2020-02-16,"CHOQUE",-99.06729,19.35437
50047,"C5/200216/02147",2020-02-16,"DERRAPADO",-99.060921,19.347438
50048,"C5/200216/03413",2020-02-16,"DERRAPADO",-99.13257,19.30742
50049,"C5/200216/03599",2020-02-16,"DERRAPADO",-99.339909,19.30425
50050,"C5/200216/03962",2020-02-16,"DERRAPADO",-99.14072,19.283799
50051,"C5/200216/04354",2020-02-16,"DERRAPADO",-99.233349,19.291179
50052,"C5/200216/05540",2020-02-16,"DERRAPADO",-99.18452,19.375139
50053,"C5/200217/07314",2020-02-17,"ATROPELLADO",-99.034089,19.343819
50054,"C5/200217/06905",2020-02-17,"CAIDA DE CICLISTA",-99.092819,19.4236
50055,"C5/200217/0166",2020-02-17,"CHOQUE",-99.099079,19.362699
50056,"C5/200217/00292",2020-02-17,"CHOQUE",-99.122699,19.337699
50057,"C5/200217/01048",2020-02-17,"CHOQUE",-99.16708,19.441585
50058,"C5/200217/01144",2020-02-17,"CHOQUE",-99.054879,19.29544
50059,"C5/200217/01301",2020-02-17,"CHOQUE",-99.14338,19.269479
50060,"CH/200217/01688",2020-02-17,"CHOQUE",-99.12583,19.43494
50061,"C5/200217/01850",2020-02-17,"CHOQUE",-99.152945,19.357533
50062,"C5/200217/02142",2020-02-17,"CHOQUE",-99.12566,19.404399
50063,"C5/200217/02508",2020-02-17,"CHOQUE",-99.119319,19.4279
50064,"C5/200217/03033",2020-02-17,"CHOQUE",-99.186429,19.38645
50065,"C5/200217/04436",2020-02-17,"CHOQUE",-99.041092,19.2041
50066,"BJ/200217//05590",2020-02-17,"CHOQUE",-99.140389,19.369039
50067,"C5/200217/05968",2020-02-17,"CHOQUE",-99.075785,19.318474
50068,"CH/200217/06965",2020-02-17,"CHOQUE",-99.126528,19.436742
50069,"C5/200217/08509",2020-02-17,"CHOQUE",-99.114599,19.33434
50070,"C5/200217/02193",2020-02-17,"DERRAPADO",-99.1748,19.42945
50071,"C5/200217/04881",2020-02-17,"DERRAPADO",-99.13122,19.555859
50072,"C5/200217/06133",2020-02-17,"DERRAPADO",-99.040359,19.36664
50073,"C5/200217/06880",2020-02-17,"DERRAPADO",-99.129319,19.446059
50074,"C5/200218/03696",2020-02-18,"ATROPELLADO",-99.195944,19.494873
50075,"C5/200218/04290",2020-02-18,"ATROPELLADO",-99.15729,19.29393
50076,"C5/200218/08740",2020-02-18,"ATROPELLADO",-99.119992,19.458467
50077,"C5/200218/05832",2020-02-18,"CAIDA DE CICLISTA",-99.16731,19.33117
50078,"C5/200218/00943",2020-02-18,"CHOQUE",-99.089737,19.415859
50079,"C5/200218/01435",2020-02-18,"CHOQUE",-99.190959,19.38492
50080,"C5/200218/01708",2020-02-18,"CHOQUE",-99.126709,19.358199
50081,"C5/200218/01827",2020-02-18,"CHOQUE",-99.083402,19.25856
50082,"C5/200218/02716",2020-02-18,"CHOQUE",-99.186559,19.376129
50083,"C5/200218/01954",2020-02-18,"CHOQUE",-99.15639,19.362079
50084,"C5/200218/04005",2020-02-18,"CHOQUE",-99.054259,19.24189
50085,"C5/200218/04831",2020-02-18,"CHOQUE",-99.12122,19.43844
50086,"C5/200218/05358",2020-02-18,"CHOQUE",-99.109519,19.44869
50087,"C5/200218/07430",2020-02-18,"CHOQUE",-98.97613,19.33881
50088,"C5/200218/00999",2020-02-18,"DERRAPADO",-99.19526,19.44328
50089,"C5/200218/00072",2020-02-18,"DERRAPADO",-99.1336,19.4908
50090,"GA/200218/07579",2020-02-18,"DERRAPADO",-99.104709,19.433079
50091,"AO/200218/01209",2020-02-18,"VOLCADURA",-99.212143,19.43551
50092,"C5/200219/01554",2020-02-19,"CAIDA DE CICLISTA",-99.17407,19.423549
50093,"CH/200219/05794",2020-02-19,"CAIDA DE CICLISTA",-99.133899,19.43514
